Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [971] llama_token_is_eog_impl(llama_vocab const&, int) [1216] void std::vector<ggml_backend_reg*, std::allocator<ggml_backend_reg*> >::_M_realloc_append<ggml_backend_reg* const&>(ggml_backend_reg* const&) [223] ggml_get_tensor
 [1112] llama_tokenize_internal(llama_vocab const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, bool) [1217] void std::vector<ggml_backend_device*, std::allocator<ggml_backend_device*> >::_M_realloc_append<ggml_backend_device* const&>(ggml_backend_device* const&) [128] ggml_get_type_traits
 [1144] llama_add_bos_token_impl(llama_vocab const&) [995] std::vector<int*, std::allocator<int*> >::_M_default_append(unsigned long) [153] ggml_get_unary_op
 [1145] llama_add_eos_token_impl(llama_vocab const&) [1218] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [45] ggml_graph_compute
 [1146] common_params_parser_init(common_params&, llama_example, void (*)(int, char**)) [1219] void std::vector<std::unique_ptr<llama_file, std::default_delete<llama_file> >, std::allocator<std::unique_ptr<llama_file, std::default_delete<llama_file> > > >::_M_realloc_append<llama_file*>(llama_file*&&) [108] ggml_graph_compute_with_ctx
 [961] llama_token_get_attr_impl(llama_vocab const&, int) [1127] std::vector<std::unique_ptr<llama_mmap, std::default_delete<llama_mmap> >, std::allocator<std::unique_ptr<llama_mmap, std::default_delete<llama_mmap> > > >::reserve(unsigned long) [264] ggml_graph_n_nodes
  [33] llama_token_to_piece_impl(llama_vocab const&, int, char*, int, int, bool) [1220] void std::vector<std::unique_ptr<ggml_backend, ggml_backend_deleter>, std::allocator<std::unique_ptr<ggml_backend, ggml_backend_deleter> > >::_M_realloc_append<ggml_backend*&>(ggml_backend*&) [184] ggml_graph_node
 [1147] common_lora_adapters_apply(llama_context*, std::vector<common_lora_adapter_container, std::allocator<common_lora_adapter_container> >&) [1096] void std::vector<std::unique_ptr<ggml_context, ggml_context_deleter>, std::allocator<std::unique_ptr<ggml_context, ggml_context_deleter> > >::_M_realloc_append<ggml_context*&>(ggml_context*&) [265] ggml_graph_overhead_custom
 [1065] common_sampler_type_to_chr(common_sampler_type) [1221] void std::vector<std::unique_ptr<ggml_backend_buffer, ggml_backend_buffer_deleter>, std::allocator<std::unique_ptr<ggml_backend_buffer, ggml_backend_buffer_deleter> > >::_M_realloc_append<ggml_backend_buffer*&>(ggml_backend_buffer*&) [65] ggml_graph_plan
 [1066] common_sampler_type_to_str[abi:cxx11](common_sampler_type) [1060] void std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, ggml_tensor*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, ggml_tensor*> > >::_M_realloc_append<char const*, ggml_tensor*&>(char const*&&, ggml_tensor*&) [191] ggml_graph_view
 [1148] llama_sampler_init_dry_impl(llama_vocab const&, int, float, float, int, int, char const**, unsigned long) [1222] void std::vector<std::pair<ggml_backend_device*, ggml_backend_buffer_type*>, std::allocator<std::pair<ggml_backend_device*, ggml_backend_buffer_type*> > >::_M_realloc_append<ggml_backend_device*&, ggml_backend_buffer_type*>(ggml_backend_device*&, ggml_backend_buffer_type*&&) [176] ggml_guid_matches
 [1149] common_model_params_to_llama(common_params const&) [1097] void std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > >::_M_realloc_append<std::pair<char, char> >(std::pair<char, char>&&) [248] ggml_hash_set_free
 [1150] common_params_get_system_info[abi:cxx11](common_params const&) [996] std::vector<signed char, std::allocator<signed char> >::_M_default_append(unsigned long) [266] ggml_hash_set_new
 [1151] common_context_params_to_llama(common_params const&) [1012] std::vector<char, std::allocator<char> >::_M_default_append(unsigned long) [179] ggml_hash_set_reset
 [1152] llama_sampler_init_grammar_impl(llama_vocab const&, char const*, char const*) [1063] void std::vector<char, std::allocator<char> >::_M_realloc_append<char>(char&&) [180] ggml_hash_size
 [1113] ggml_threadpool_params_from_cpu_params(cpu_params const&) [969] void std::vector<double, std::allocator<double> >::_M_realloc_append<double const&>(double const&) [174] ggml_init
 [1054] __static_initialization_and_destruction_0() (llama.cpp) [1223] std::vector<unsigned char, std::allocator<unsigned char> >::_M_default_append(unsigned long) [55] ggml_is_3d
 [1114] print_usage(int, char**) (main.cpp) [970] std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [56] ggml_is_contiguous
 [951] replace_all(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) (llama-impl.h) [1039] void std::vector<int, std::allocator<int> >::_M_realloc_append<int const&>(int const&) [50] ggml_is_contiguous_0
 [1115] get_rng_seed(unsigned int) (llama-sampling.cpp) [1128] std::vector<unsigned long, std::allocator<unsigned long> >::_M_default_append(unsigned long) [99] ggml_is_contiguous_1
  [63] llm_build_kv(ggml_context*, llama_context&, llama_kv_cache const&, ggml_cgraph*, ggml_tensor*, ggml_tensor*, ggml_tensor*, ggml_tensor*, ggml_tensor*, ggml_tensor*, int, int, int, float, std::function<void (ggml_tensor*, char const*, int)> const&, int) (llama.cpp) [1077] void std::vector<unsigned long, std::allocator<unsigned long> >::_M_realloc_append<unsigned long const&>(unsigned long const&) [124] ggml_is_empty
  [66] llm_build_kqv(ggml_context*, llama_context&, llama_kv_cache const&, ggml_cgraph*, ggml_tensor*, ggml_tensor*, ggml_tensor*, ggml_tensor*, int, int, float, std::function<void (ggml_tensor*, char const*, int)> const&, int) (llama.cpp) [1129] std::vector<unsigned long, std::allocator<unsigned long> >::reserve(unsigned long) [161] ggml_is_matrix
 [1153] llm_load_arch(llama_model_loader&, llama_model&) (llama.cpp) [1098] std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::_M_compile(char const*, char const*, std::regex_constants::syntax_option_type) [146] ggml_is_numa
 [1154] write_logfile(llama_context const*, common_params const&, llama_model const*, std::vector<int, std::allocator<int> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) (main.cpp) [1099] std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::basic_regex(char const*, std::regex_constants::syntax_option_type) [155] ggml_is_quantized
  [52] gguf_kv_to_str(gguf_context const*, int) (llama.cpp) [1044] std::__cxx11::to_string(int) [149] ggml_is_transposed
  [13] llm_load_vocab(llama_model_loader&, llama_model&) (llama.cpp) [1031] std::_Rb_tree<llm_tensor, std::pair<llm_tensor const, char const*>, std::_Select1st<std::pair<llm_tensor const, char const*> >, std::less<llm_tensor>, std::allocator<std::pair<llm_tensor const, char const*> > >::_Rb_tree(std::_Rb_tree<llm_tensor, std::pair<llm_tensor const, char const*>, std::_Select1st<std::pair<llm_tensor const, char const*> >, std::less<llm_tensor>, std::allocator<std::pair<llm_tensor const, char const*> > > const&) [156] ggml_is_vector
 [962] gguf_data_to_str(gguf_type, void const*, int) (llama.cpp) [1026] void std::_Rb_tree<llama_example, llama_example, std::_Identity<llama_example>, std::less<llama_example>, std::allocator<llama_example> >::_M_assign_unique<llama_example const*>(llama_example const*, llama_example const*) [311] ggml_log_set
  [39] llama_set_inputs(llama_context&, llama_ubatch const&) (llama.cpp) [1020] std::pair<std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_loader::llama_tensor_weight> >, bool> std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_loader::llama_tensor_weight>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_loader::llama_tensor_weight> >, llama_model_loader::weight_name_comparer, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_loader::llama_tensor_weight> > >::_M_emplace_unique<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, llama_model_loader::llama_tensor_weight>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, llama_model_loader::llama_tensor_weight&&) [84] ggml_mul
  [58] llm_load_hparams(llama_model_loader&, llama_model&) (llama.cpp) [1021] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_loader::llama_tensor_weight>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_loader::llama_tensor_weight> >, llama_model_loader::weight_name_comparer, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_loader::llama_tensor_weight> > >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [72] ggml_mul_mat
  [81] llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*) (llama.cpp) [15] std::pair<std::_Rb_tree_iterator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const, int> >, bool> std::_Rb_tree<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const, int>, std::_Select1st<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const, int> >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const, int> > >::_M_emplace_unique<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int&>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&&, int&) [162] ggml_mul_mat_set_prec
  [60] llama_build_graph(llama_context&, llama_ubatch const&, bool) (llama.cpp) [986] std::pair<std::_Rb_tree_iterator<int>, bool> std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_insert_unique<int const&>(int const&) [54] ggml_n_dims
  [78] llm_build_lora_mm(llama_context&, ggml_context*, ggml_tensor*, ggml_tensor*) (llama.cpp) [1100] std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_ready() [62] ggml_nbytes
 [993] llm_build_moe_ffn(ggml_context*, llama_context&, ggml_tensor*, ggml_tensor*, ggml_tensor*, ggml_tensor*, ggml_tensor*, long, long, llm_ffn_op_type, bool, bool, float, std::function<void (ggml_tensor*, char const*, int)> const&, int) (llama.cpp) [1101] std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::~_BracketMatcher() [131] ggml_nelements
  [75] llm_build_kv_store(ggml_context*, llama_hparams const&, llama_cparams const&, llama_kv_cache const&, ggml_cgraph*, ggml_tensor*, ggml_tensor*, int, int, std::function<void (ggml_tensor*, char const*, int)> const&, long) (llama.cpp) [1102] std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_state(std::__detail::_State<char>) [192] ggml_new_graph_custom
 [980] llama_log_internal_v(ggml_log_level, char const*, __va_list_tag*) (llama.cpp) [1224] std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_repeat(long, long, bool) [134] ggml_new_object (ggml.c)
 [997] llama_output_reserve(llama_context&, unsigned long) (llama.cpp) [1103] std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_matcher(std::function<bool (char)>) [67] ggml_new_tensor
 [1155] ggml_backend_cpu_free(ggml_backend*) (ggml-backend.cpp) [1035] std::__detail::_Scanner<char>::_M_advance() [102] ggml_new_tensor_1d
  [20] llama_decode_internal(llama_context&, llama_batch) (llama.cpp) [1083] std::__detail::_Scanner<char>::_M_scan_normal() [106] ggml_new_tensor_2d
 [1156] llama_model_type_name(e_model) (llama.cpp) [1104] std::__detail::_Scanner<char>::_M_eat_escape_ecma() [120] ggml_new_tensor_3d
 [110] weight_buft_supported(llama_hparams const&, ggml_tensor*, ggml_op, ggml_backend_buffer_type*, ggml_backend_device*) (llama.cpp) [1041] std::__detail::_Scanner<char>::_M_scan_in_bracket() [98] ggml_new_tensor_4d
 [1116] kv_cache_type_from_str(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) (common.cpp) [1040] std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_try_char() [76] ggml_new_tensor_impl.constprop.0 (ggml.c)
 [1157] llama_model_ftype_name(llama_ftype) (llama.cpp) [1072] std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion() [79] ggml_new_tensor_impl.constprop.1 (ggml.c)
 [973] llama_sample_xtc_apply(llama_sampler*, llama_token_data_array*) (llama-sampling.cpp) [1084] std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [94] ggml_new_tensor_impl.constprop.2 (ggml.c)
 [1158] llama_sampler_dry_free(llama_sampler*) (llama-sampling.cpp) [1105] std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() [95] ggml_new_tensor_impl.constprop.3 (ggml.c)
 [1159] llama_sampler_dry_name(llama_sampler const*) (llama-sampling.cpp) [1106] std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_disjunction() [34] ggml_nrows
 [1160] llama_sampler_xtc_free(llama_sampler*) (llama-sampling.cpp) [1050] bool std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_expression_term<false, false>(std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_BracketState&, std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&) [86] ggml_permute
 [1161] llama_sampler_xtc_name(llama_sampler const*) (llama-sampling.cpp) [1073] std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_bracket_expression() [312] ggml_quantize_free
 [1056] tokenizer_st_partition(llama_vocab const&, std::forward_list<fragment_buffer_variant, std::allocator<fragment_buffer_variant> >&, bool) (llama-vocab.cpp) [1107] void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_bracket_matcher<false, false>(bool) [68] ggml_reshape_3d
 [1162] llama_sampler_dist_free(llama_sampler*) (llama-sampling.cpp) [1074] std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() [89] ggml_rms_norm
 [1163] llama_sampler_dist_name(llama_sampler const*) (llama-sampling.cpp) [1108] std::__detail::_Map_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, common_arg*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, common_arg*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [121] ggml_rope
 [1001] llama_sampler_dry_apply(llama_sampler*, llama_token_data_array*) (llama-sampling.cpp) [1014] std::__detail::_Map_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned char>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned char> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [150] ggml_rope_cache_init (ggml-cpu.c)
 [999] llama_kv_cache_find_slot(llama_kv_cache&, llama_ubatch const&) (llama.cpp) [49] std::__detail::_Map_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [91] ggml_rope_ext
 [1164] llama_sampler_chain_free(llama_sampler*) (llama-sampling.cpp) [1015] std::__detail::_Map_base<unsigned char, std::pair<unsigned char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<unsigned char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__detail::_Select1st, std::equal_to<unsigned char>, std::hash<unsigned char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](unsigned char&&) [151] ggml_rope_yarn_corr_dims
 [1002] llama_sampler_dist_apply(llama_sampler*, llama_token_data_array*) (llama-sampling.cpp) [26] void std::__heap_select<llama_token_data*, __gnu_cxx::__ops::_Iter_comp_iter<llama_sampler_top_k_impl(llama_token_data_array*, int)::{lambda(llama_token_data const&, llama_token_data const&)#1}> >(llama_token_data*, llama_token_data*, llama_token_data*, __gnu_cxx::__ops::_Iter_comp_iter<llama_sampler_top_k_impl(llama_token_data_array*, int)::{lambda(llama_token_data const&, llama_token_data const&)#1}>) (stl_algo.h) [59] ggml_row_size
 [988] llama_sampler_dry_accept(llama_sampler*, int) (llama-sampling.cpp) [1225] common_lora_adapter_info* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<common_lora_adapter_info const*, std::vector<common_lora_adapter_info, std::allocator<common_lora_adapter_info> > >, common_lora_adapter_info*>(__gnu_cxx::__normal_iterator<common_lora_adapter_info const*, std::vector<common_lora_adapter_info, std::allocator<common_lora_adapter_info> > >, __gnu_cxx::__normal_iterator<common_lora_adapter_info const*, std::vector<common_lora_adapter_info, std::allocator<common_lora_adapter_info> > >, common_lora_adapter_info*) [172] ggml_set_input
 [1165] llama_sampler_min_p_free(llama_sampler*) (llama-sampling.cpp) [1226] common_control_vector_load_info* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<common_control_vector_load_info const*, std::vector<common_control_vector_load_info, std::allocator<common_control_vector_load_info> > >, common_control_vector_load_info*>(__gnu_cxx::__normal_iterator<common_control_vector_load_info const*, std::vector<common_control_vector_load_info, std::allocator<common_control_vector_load_info> > >, __gnu_cxx::__normal_iterator<common_control_vector_load_info const*, std::vector<common_control_vector_load_info, std::allocator<common_control_vector_load_info> > >, common_control_vector_load_info*) [167] ggml_set_name
 [1166] llama_sampler_min_p_name(llama_sampler const*) (llama-sampling.cpp) [1227] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__do_uninit_copy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [267] ggml_set_no_alloc
 [1167] llama_sampler_top_k_free(llama_sampler*) (llama-sampling.cpp) [1130] void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_comp_iter<llm_load_vocab(llama_model_loader&, llama_model&)::{lambda(int, int)#1}> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_comp_iter<llm_load_vocab(llama_model_loader&, llama_model&)::{lambda(int, int)#1}>) (stl_algo.h) [163] ggml_silu
  [24] llama_sampler_top_k_impl(llama_token_data_array*, int) (llama-sampling.cpp) [963] void std::__insertion_sort<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<llama_sampler_typical_apply(llama_sampler*, llama_token_data_array*)::{lambda(unsigned long, unsigned long)#1}> >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<llama_sampler_typical_apply(llama_sampler*, llama_token_data_array*)::{lambda(unsigned long, unsigned long)#1}>) (stl_algo.h) [69] ggml_soft_max_ext
 [1168] llama_sampler_top_k_name(llama_sampler const*) (llama-sampling.cpp) [1228] void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<llm_load_vocab(llama_model_loader&, llama_model&)::{lambda(int, int)#1}> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<llm_load_vocab(llama_model_loader&, llama_model&)::{lambda(int, int)#1}>) (stl_algo.h) [119] ggml_tallocr_alloc
 [1169] llama_sampler_top_p_free(llama_sampler*) (llama-sampling.cpp) [1032] std::__throw_regex_error(std::regex_constants::error_type, char const*) [313] ggml_tallocr_new
 [1170] llama_sampler_top_p_name(llama_sampler const*) (llama-sampling.cpp) [954] bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [208] ggml_tensor_overhead
 [985] llama_format_tensor_shape(ggml_tensor const*) (llama.cpp) [981] common_init()::{lambda(ggml_log_level, char const*, void*)#1}::_FUN(ggml_log_level, char const*, void*) (common.cpp) [249] ggml_threadpool_free
  [25] llama_sampler_chain_apply(llama_sampler*, llama_token_data_array*) (llama-sampling.cpp) [1016] common_params_parser_init(common_params&, llama_example, void (*)(int, char**))::{lambda(common_arg)#1}::operator()(common_arg) const (arg.cpp) [314] ggml_threadpool_new
 [1003] llama_sampler_min_p_apply(llama_sampler*, llama_token_data_array*) (llama-sampling.cpp) [976] common_params_parser_init(common_params&, llama_example, void (*)(int, char**))::{lambda(common_params&)#2}::_FUN(common_params&) (arg.cpp) [268] ggml_threadpool_new_impl (ggml-cpu.c)
 [1004] llama_sampler_top_k_apply(llama_sampler*, llama_token_data_array*) (llama-sampling.cpp) [1229] common_params_parser_init(common_params&, llama_example, void (*)(int, char**))::{lambda(common_params&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)#14}::_FUN(common_params&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) (arg.cpp) [315] ggml_threadpool_params_default
 [1005] llama_sampler_top_p_apply(llama_sampler*, llama_token_data_array*) (llama-sampling.cpp) [1034] common_params_parser_init(common_params&, llama_example, void (*)(int, char**))::{lambda(common_params&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)#46}::_FUN(common_params&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) (arg.cpp) [250] ggml_threadpool_params_init
 [989] llama_sampler_chain_accept(llama_sampler*, int) (llama-sampling.cpp) [1230] common_params_parser_init(common_params&, llama_example, void (*)(int, char**))::{lambda(common_params&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)#69}::_FUN(common_params&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) (arg.cpp) [316] ggml_threadpool_params_match
 [1171] llama_sampler_grammar_free(llama_sampler*) (llama-sampling.cpp) [975] common_params_parser_init(common_params&, llama_example, void (*)(int, char**))::{lambda(common_params&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)#92}::_FUN(common_params&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) (arg.cpp) [251] ggml_time_init
 [974] llama_sampler_softmax_impl(llama_token_data_array*) (llama-sampling.cpp) [1231] common_params_parser_init(common_params&, llama_example, void (*)(int, char**))::{lambda(common_params&, int)#17}::_FUN(common_params&, int) (arg.cpp) [168] ggml_time_us
 [1172] llama_sampler_typical_free(llama_sampler*) (llama-sampling.cpp) [1019] llama_load_model_from_file::{lambda(float, void*)#1}::_FUN(float, void*) (llama.cpp) [93] ggml_transpose
 [1173] llama_sampler_typical_name(llama_sampler const*) (llama-sampling.cpp) [105] llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*)::{lambda(LLM_TN_IMPL const&, std::initializer_list<long> const&, int)#1}::operator()(LLM_TN_IMPL const&, std::initializer_list<long> const&, int) const (llama.cpp) [237] ggml_type_name
 [1006] llama_sampler_grammar_apply(llama_sampler*, llama_token_data_array*) (llama-sampling.cpp) [1232] llama_model_loader::load_all_data(ggml_context*, std::unordered_map<unsigned int, ggml_backend_buffer*, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, ggml_backend_buffer*> > >&, std::vector<std::unique_ptr<llama_mlock, std::default_delete<llama_mlock> >, std::allocator<std::unique_ptr<llama_mlock, std::default_delete<llama_mlock> > > >*, bool (*)(float, void*), void*)::{lambda(char const*)#1}::operator()(char const*) const [123] ggml_type_size
 [1174] llama_sampler_temp_ext_free(llama_sampler*) (llama-sampling.cpp) [1233] std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_expression_term<false, false>(std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_BracketState&, std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&)::{lambda(char)#1}::operator()(char) const [90] ggml_unary
 [1175] llama_sampler_temp_ext_name(llama_sampler const*) (llama-sampling.cpp) [27] _init [10] ggml_vec_dot_f16 (ggml-cpu.c)
 [1007] llama_sampler_typical_apply(llama_sampler*, llama_token_data_array*) (llama-sampling.cpp) [118] alloc_tensor_range (ggml-alloc.c) [3] ggml_vec_dot_q4_0_q8_0
 [1176] llama_sampler_penalties_free(llama_sampler*) (llama-sampling.cpp) [206] dequantize_row_q6_K [5] ggml_vec_dot_q4_1_q8_1
 [1177] llama_sampler_penalties_name(llama_sampler const*) (llama-sampling.cpp) [92] ggml_add [47] ggml_vec_dot_q5_K_q8_K
